id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock,is_closed,tot_flows
3327,1663,3326,77,27,1839788188,1000,1700,1000,30,0,0
3328,1664,3329,649,513,76610368,1000,1,1000,144,0,2
3329,1664,3328,513,649,923389632,0,1,1000,144,0,2
3330,1665,3331,653,513,22261879,1000,1,1000,144,0,0
3331,1665,3330,513,653,867738121,0,1,1000,144,0,0
3332,1666,3333,220,400,10845381,500,10,1000,30,0,0
3333,1666,3332,400,220,289154619,1000,2000,1,144,0,0
3334,1667,3335,654,513,783367,1000,1,1000,144,0,1
3335,1667,3334,513,654,19216633,0,1,1000,144,0,2
3336,1668,3337,87,655,66835757,1,19,1000,40,0,0
3337,1668,3336,655,87,933164243,1000,1,1000,144,0,0
3338,1669,3339,655,24,52178407,1000,1,1000,144,0,0
3339,1669,3338,24,655,947821593,800,1,1000,144,0,0
3340,1670,3341,513,656,193160713,0,1,1000,144,0,2
3341,1670,3340,656,513,1806839287,1000,1,1000,144,0,0
3342,1671,3343,336,281,32708757,1000,1,1000,144,0,0
3343,1671,3342,281,336,967291243,0,100,1000,24,0,1
3344,1672,3345,58,627,31411985,1000,1,1,144,0,0
3345,1672,3344,627,58,490588015,3,1,1000,144,0,0
3346,1673,3347,24,513,69463015,800,1,1000,144,0,3
3347,1673,3346,513,24,1930536985,0,1,1000,144,0,1
3348,1674,3349,513,657,2150294,0,1,1000,144,0,0
3349,1674,3348,657,513,497849706,1000,1,1000,144,0,1
3350,1675,3351,359,656,78733539,1,1,1000,144,0,0
3351,1675,3350,656,359,1921266461,1000,1,1000,144,0,1
3352,1676,3353,326,658,25139303,1,1,1000,144,0,0
3353,1676,3352,658,326,474860697,1000,1,1000,144,0,0
3354,1677,3355,513,651,8593878,0,1,1000,144,0,0
3355,1677,3354,651,513,541406122,1000,1,1000,144,0,2
3356,1678,3357,352,658,14454776,1,1,1000,144,0,0
3357,1678,3356,658,352,16762760224,1000,1,1000,144,0,0
3358,1679,3359,58,659,9840824,1000,1,1000,144,0,0
3359,1679,3358,659,58,190159176,1000,1,1000,144,0,0
3360,1680,3361,353,659,6777877,1,1,1000,144,0,1
3361,1680,3360,659,353,193222123,1000,1,1000,144,0,0
3362,1681,3363,410,660,18798125,199,199,1000,40,0,0
3363,1681,3362,660,410,481201875,2232,223,1000,40,0,0
3364,1682,3365,654,513,15786791,1000,1,1000,144,0,0
3365,1682,3364,513,654,184213209,0,1,1000,144,0,0
3366,1683,3367,513,656,7939802,0,1,1000,144,0,0
3367,1683,3366,656,513,1992060198,1000,1,1000,144,0,0
3368,1684,3369,391,43,466014888,1000,1,1000,144,0,0
3369,1684,3368,43,391,4533985112,1000,1,1000,144,0,0
3370,1685,3371,391,192,361583902,1000,1,1000,144,0,0
3371,1685,3370,192,391,4638416098,1000000,10000,1000,144,0,0
3372,1686,3373,391,346,159369495,1000,1,1000,144,0,0
3373,1686,3372,346,391,4839399505,1,1,1000,144,0,1
3374,1687,3375,634,130,4812746,1000,1,1000,144,0,0
3375,1687,3374,130,634,94187254,1,1,1000,40,0,0
3376,1688,3377,343,661,751051,1,1,1000,144,0,1
3377,1688,3376,661,343,60514949,1000,1,1000,144,0,3
3378,1689,3379,513,659,2759640,0,1,1000,144,0,0
3379,1689,3378,659,513,57239360,1000,1,1000,144,0,0
3380,1690,3381,513,659,5826928,0,1,1000,144,0,0
3381,1690,3380,659,513,194173072,1000,1,1000,144,0,0
3382,1691,3383,642,348,10357454,1000,1,1000,144,0,0
3383,1691,3382,348,642,489642546,1,1,1000,144,0,0
3384,1692,3385,634,282,2764337,1000,1,1000,144,0,0
3385,1692,3384,282,634,99235663,1000,400,1000,144,0,0
3386,1693,3387,263,252,60209885,1000,1,1000,144,0,1
3387,1693,3386,252,263,939790115,0,10,1000,144,0,0
3388,1694,3389,662,340,65371320,1000,1,1000,144,0,0
3389,1694,3388,340,662,2534628680,1,1,1000,144,0,1
3390,1695,3391,662,486,121810160,1000,1,1000,144,0,0
3391,1695,3390,486,662,2478189840,1000,1,1000,144,0,0
3392,1696,3393,662,355,163301504,1000,1,1000,144,0,1
3393,1696,3392,355,662,2435787496,1,1,1000,144,0,0
3394,1697,3395,34,326,2055986,100,1,1000,144,0,0
3395,1697,3394,326,34,35538014,1,1,1000,144,0,1
3396,1698,3397,346,34,2326715,1,1,1000,144,0,0
3397,1698,3396,34,346,26089285,100,1,1000,144,0,0
3398,1699,3399,431,451,26911389,1,1,1000,10,0,1
3399,1699,3398,451,431,273960611,400,2,1000,144,0,0
3400,1700,3401,431,350,6939022,1,1,1000,10,0,2
3401,1700,3400,350,431,293932978,1,1,1000,144,0,0
3402,1701,3403,431,227,29449261,1,1,1000,10,0,3
3403,1701,3402,227,431,271422739,0,0,1000,29,0,1
3404,1702,3405,16,656,831796,0,1,1000,144,0,1
3405,1702,3404,656,16,499168204,1000,1,1000,144,0,0
3406,1703,3407,346,130,190914258,1,1,1000,144,0,6
3407,1703,3406,130,346,1809085742,1,2,1000,40,0,3
3408,1704,3409,54,276,74461477,1000,1,1000,144,0,6
3409,1704,3408,276,54,725538523,42,2,1000,42,0,1
3410,1705,3411,431,359,66829135,1,1,1000,10,0,0
3411,1705,3410,359,431,623518865,1,1,1000,144,0,0
3412,1706,3413,513,663,1872993,0,1,1000,144,0,0
3413,1706,3412,663,513,148127007,1000,1,1000,144,0,2
3414,1707,3415,27,177,77372682,1000,1,1,144,0,2
3415,1707,3414,177,27,2922627318,0,0,1000,144,0,1
3416,1708,3417,353,570,48069230,1,1,1000,144,0,0
3417,1708,3416,570,353,769056770,20000,100,1000,144,0,0
3418,1709,3419,54,664,11221397,1000,1,1000,144,0,1
3419,1709,3418,664,54,396991603,1000,1,1000,144,0,0
3420,1710,3421,513,642,282227776,0,1,1000,144,0,0
3421,1710,3420,642,513,2717772224,1000,1,1000,144,0,1
3422,1711,3423,54,665,46244,1000,1,0,144,0,1
3423,1711,3422,665,54,19953756,1000,10,1000,14,0,0
3424,1712,3425,513,642,48112663,0,1,1000,144,0,0
3425,1712,3424,642,513,2951887337,1000,1,1000,144,0,0
3426,1713,3427,468,666,62942675,1000,1,1000,144,0,2
3427,1713,3426,666,468,937057325,1000,1,1000,144,0,2
3428,1714,3429,334,667,3342652,1,1,0,144,0,0
3429,1714,3428,667,334,16773872348,1000,10,1000,34,0,1
3430,1715,3431,139,227,26179995,489,1000,1000,144,0,1
3431,1715,3430,227,139,473820005,0,0,1000,29,0,0
3432,1716,3433,58,482,1051431,1000,1,1000,144,0,0
3433,1716,3432,482,58,98948569,1000,1,1000,144,0,0
3434,1717,3435,87,668,5434627,1,19,1000,40,0,3
3435,1717,3434,668,87,75604373,1000,1,1,144,0,2
3436,1718,3437,98,227,46616093,1000,1,1000,20,0,0
3437,1718,3436,227,98,453383907,0,0,1000,29,0,2
3438,1719,3439,54,669,29757216,1000,1,1000,144,0,3
3439,1719,3438,669,54,333786784,1000,1,1000,144,0,1
3440,1720,3441,513,670,97729762,0,1,1000,144,0,1
3441,1720,3440,670,513,902270238,1000,1,1000,144,0,2
3442,1721,3443,324,77,85988200,0,1,1000,40,0,0
3443,1721,3442,77,324,914011800,1000,1700,1000,30,0,0
3444,1722,3445,334,671,15786766,1,1,1000,144,0,0
3445,1722,3444,671,334,984213234,1000,1,1000,144,0,0
3446,1723,3447,150,63,33025272,99,1,1000,144,0,1
3447,1723,3446,63,150,1066974728,1000,1,1000,144,0,0
3448,1724,3449,672,78,1823855,1000,1,1000,144,0,0
3449,1724,3448,78,672,98176145,990,1,1000,144,0,0
3450,1725,3451,356,672,1987012,1,1,1000,144,0,3
3451,1725,3450,672,356,33275988,1000,1,1000,144,0,1
3452,1726,3453,672,340,2788933,1000,1,1000,144,0,1
3453,1726,3452,340,672,51435067,1,1,1000,144,0,0
3454,1727,3455,655,77,8512019,1000,1,1000,144,0,0
3455,1727,3454,77,655,291487981,1000,1700,1000,30,0,0
3456,1728,3457,58,672,5173163,1000,1,1000,144,0,0
3457,1728,3456,672,58,94826837,1000,1,1000,144,0,0
3458,1729,3459,276,326,3496037,92,16,1000,42,0,13
3459,1729,3458,326,276,796503963,1,1,1000,144,0,9
3460,1730,3461,482,340,9640732,1000,1,1000,144,0,0
3461,1730,3460,340,482,90359268,1,1,1000,144,0,0
3462,1731,3463,150,473,2225438,99,1,1000,144,0,0
3463,1731,3462,473,150,36101562,1000,1,1000,144,0,0
3464,1732,3465,473,227,2233958,1000,1,1000,144,0,0
3465,1732,3464,227,473,36093042,0,0,1000,29,0,0
3466,1733,3467,76,673,5194123,1000,1,1000,144,0,0
3467,1733,3466,673,76,55225877,1000,1,1000,144,0,0
3468,1734,3469,2,673,5065518,0,1000,1000,9,0,0
3469,1734,3468,673,2,55354482,1000,1,1000,144,0,1
3470,1735,3471,476,177,207979321,5000,500,1,40,0,0
3471,1735,3470,177,476,4792020679,0,0,1000,144,0,0
3472,1736,3473,220,86,171039818,500,10,1000,30,0,0
3473,1736,3472,86,220,2828960182,20,4,1,40,0,0
3474,1737,3475,370,189,1066399127,1000,1,0,144,0,0
3475,1737,3474,189,370,15533600873,1000,10,1000,14,0,0
3476,1738,3477,46,502,34612587,1000,1,1000,144,0,0
3477,1738,3476,502,46,965387413,1000,1,1000,144,0,0
3478,1739,3479,674,513,1174781,1000,1,1000,144,0,0
3479,1739,3478,513,674,28825219,0,1,1000,144,0,5
3480,1740,3481,209,513,21242879,1000,1,1000,144,0,1
3481,1740,3480,513,209,278757121,0,1,1000,144,0,2
3482,1741,3483,95,675,31500313,1000,1,1000,144,0,0
3483,1741,3482,675,95,291832687,0,100,1000,18,0,0
3484,1742,3485,342,251,4344089,1,1,1000,144,0,0
3485,1742,3484,251,342,122646911,1000,1,1000,144,0,0
3486,1743,3487,54,360,18076181,1000,1,1000,144,0,0
3487,1743,3486,360,54,731445819,1,10,1000,40,0,0
3488,1744,3489,49,391,23571847,100,100,1000,144,0,0
3489,1744,3488,391,49,376428153,1000,1,1000,144,0,0
3490,1745,3491,335,49,30180647,1000,23,1000,40,0,0
3491,1745,3490,49,335,369819353,100,100,1000,144,0,0
3492,1746,3493,276,332,42027522,92,28,1000,42,0,2
3493,1746,3492,332,276,757972478,1,1,1000,144,0,5
3494,1747,3495,58,676,7401504,1000,1,0,144,0,2
3495,1747,3494,676,58,325931496,1000,10,1000,14,0,3
3496,1748,3497,54,541,6030378,1000,1,1000,144,0,1
3497,1748,3496,541,54,393969622,1000,1,1000,144,0,1
3498,1749,3499,539,359,2998184,1000,1,1000,144,0,0
3499,1749,3498,359,539,82133816,1,1,1000,144,0,0
3500,1750,3501,54,674,7786047,1000,1,1000,144,0,2
3501,1750,3500,674,54,388167953,1000,1,1000,144,0,0
3502,1751,3503,353,276,36265626,1,1,1000,144,0,7
3503,1751,3502,276,353,763734374,92,60,1000,42,0,1
3504,1752,3505,349,276,46251796,1,1,1000,144,0,7
3505,1752,3504,276,349,753748204,92,13,1000,42,0,0
3506,1753,3507,63,8,87586168,1000,1,1000,144,0,0
3507,1753,3506,8,63,912413832,200,1,1000,40,0,0
3508,1754,3509,95,8,58456609,1000,1,1000,144,0,0
3509,1754,3508,8,95,941543391,200,1,1000,40,0,0
3510,1755,3511,655,77,2309883,1000,1,1000,144,0,0
3511,1755,3510,77,655,297690117,1000,1700,1000,30,0,0
3512,1756,3513,276,677,77883663,42,2,1000,42,0,0
3513,1756,3512,677,276,722116337,1000,1,1000,144,0,0
3514,1757,3515,54,655,1454928,1000,1,1000,144,0,2
3515,1757,3514,655,54,198545072,1000,1,1000,144,0,0
3516,1758,3517,678,347,4939123,1000,1,1000,144,0,4
3517,1758,3516,347,678,94928877,1,1,1000,144,0,2
3518,1759,3519,674,513,7003110,1000,1,1000,144,0,0
3519,1759,3518,513,674,92996890,0,1,1000,144,0,0
3520,1760,3521,228,513,96397412,1000,1,1000,144,0,0
3521,1760,3520,513,228,5133137588,0,1,1000,144,0,0
3522,1761,3523,54,8,24782891,1000,1,1000,144,0,1
3523,1761,3522,8,54,305217109,200,1,1000,40,0,1
3524,1762,3525,87,360,63139659,1,19,1000,40,0,0
3525,1762,3524,360,87,936860341,1,10,1,40,0,1
3526,1763,3527,54,679,3208333,1000,1,1,144,0,0
3527,1763,3526,679,54,372475667,1000,100,1000,144,0,2
3528,1764,3529,335,49,6539403,1000,23,1000,40,0,0
3529,1764,3528,49,335,393460597,100,100,1000,144,0,0
3530,1765,3531,513,680,3462920,0,1,1000,144,0,2
3531,1765,3530,680,513,70537080,1000,1,1000,144,0,0
3532,1766,3533,54,681,10817271,1000,1,1000,144,0,3
3533,1766,3532,681,54,373724729,1000,1,1000,144,0,1
3534,1767,3535,350,682,203402642,1,1,1000,144,0,0
3535,1767,3534,682,350,2296597358,1000,1,1000,144,0,1
3536,1768,3537,520,627,5489907,69420,69,1,40,0,0
3537,1768,3536,627,520,516510093,3,1,1000,144,0,0
3538,1769,3539,482,344,3442539,1000,1,1000,144,0,0
3539,1769,3538,344,482,54140461,1,1,1000,144,0,1
3540,1770,3541,8,482,3726099,200,1,1000,40,0,0
3541,1770,3540,482,8,88834901,1000,1,1000,144,0,0
3542,1771,3543,513,59,28758861,0,1,1000,144,0,0
3543,1771,3542,59,513,271241139,1000,1,1000,144,0,2
3544,1772,3545,683,87,82200352,1000,1,1,144,0,0
3545,1772,3544,87,683,917799648,1,19,1000,40,0,2
3546,1773,3547,683,354,14043511,1000,1,1000,144,0,0
3547,1773,3546,354,683,985956489,1,1,1000,144,0,0
3548,1774,3549,683,343,18895935,1000,1,1000,144,0,0
3549,1774,3548,343,683,981104065,1,1,1000,144,0,1
3550,1775,3551,683,22,42385149,1000,1,1000,144,0,0
3551,1775,3550,22,683,548657851,0,1,1000,144,0,0
3552,1776,3553,76,660,13320256,1000,1,1000,144,0,0
3553,1776,3552,660,76,236679744,1756,176,1000,40,0,0
3554,1777,3555,684,513,7221074,1000,1,1000,144,0,1
3555,1777,3554,513,684,92778926,0,1,1000,144,0,2
3556,1778,3557,685,54,22486350,1000,1,1000,144,0,1
3557,1778,3556,54,685,362007650,1000,1,1000,144,0,0
3558,1779,3559,642,281,11283364,1000,1,1000,144,0,0
3559,1779,3558,281,642,988716636,0,100,1000,24,0,0
3560,1780,3561,513,682,92669261,0,1,1000,144,0,1
3561,1780,3560,682,513,907330739,1000,1,1000,144,0,1
3562,1781,3563,513,686,39471317,0,1,1000,144,0,1
3563,1781,3562,686,513,460528683,1000,1,1000,144,0,3
3564,1782,3565,54,686,10500522,1000,1,1000,144,0,0
3565,1782,3564,686,54,313952478,1000,1,1000,144,0,2
3566,1783,3567,54,687,5610471,1000,1,1000,144,0,2
3567,1783,3566,687,54,335503529,1000,1,1000,144,0,1
3568,1784,3569,54,688,16401567,1000,1,0,144,0,0
3569,1784,3568,688,54,307554433,1000,10,1000,34,0,0
3570,1785,3571,513,686,49066700,0,1,1000,144,0,0
3571,1785,3570,686,513,450933300,1000,1,1000,144,0,0
3572,1786,3573,334,689,1157170537,1,1,1000,144,0,0
3573,1786,3572,689,334,15620044463,1000,1,1000,144,0,0
3574,1787,3575,6,1,6638932,49,10,1000,144,0,0
3575,1787,3574,1,6,93361068,1000,1,1000,144,0,0
3576,1788,3577,54,689,8833801,1000,1,1000,144,0,0
3577,1788,3576,689,54,320100199,1000,1,1000,144,0,0
3578,1789,3579,54,690,2304491,1000,1,0,144,0,1
3579,1789,3578,690,54,392031509,1000,1,1000,14,0,1
3580,1790,3581,513,691,47218268,0,1,1000,144,0,0
3581,1790,3580,691,513,2452781732,1000,1,1000,144,0,2
3582,1791,3583,212,251,11487820,0,1,1000,10,0,0
3583,1791,3582,251,212,150630180,1000,1,1000,144,0,0
3584,1792,3585,675,77,50995804,0,100,1000,18,0,0
3585,1792,3584,77,675,1232301196,1000,1700,1000,30,0,0
3586,1793,3587,250,457,71477563,1000,1,1000,40,0,0
3587,1793,3586,457,250,928522437,199,199,1000,40,0,0
3588,1794,3589,692,58,6632934,1000,1,1000,144,0,0
3589,1794,3588,58,692,93367066,1000,1,1000,144,0,0
3590,1795,3591,693,513,28038854,1000,1,1000,144,0,1
3591,1795,3590,513,693,1971961146,0,1,1000,144,0,1
3592,1796,3593,54,694,3206687,1000,1,1000,144,0,0
3593,1796,3592,694,54,330539313,1000,1,1000,144,0,0
3594,1797,3595,513,660,5444328,0,1,1000,144,0,0
3595,1797,3594,660,513,494555672,1303,130,1000,40,0,0
3596,1798,3597,513,615,33040464,0,1,1000,144,0,0
3597,1798,3596,615,513,466959536,1000,1,1000,144,0,1
3598,1799,3599,265,482,4054663,10000,5000,1000,144,0,0
3599,1799,3598,482,265,59093337,1000,1,1000,144,0,0
3600,1800,3601,54,515,376963,1000,1,1000,144,0,0
3601,1800,3600,515,54,49623037,1000,1,1000,144,0,0
3602,1801,3603,348,695,3140111,1,1,1000,144,0,0
3603,1801,3602,695,348,32733889,1000,1,1000,144,0,3
3604,1802,3605,513,615,32454395,0,1,1000,144,0,0
3605,1802,3604,615,513,467545605,1000,1,1000,144,0,0
3606,1803,3607,513,691,114002506,0,1,1000,144,0,0
3607,1803,3606,691,513,2385997494,1000,1,1000,144,0,0
3608,1804,3609,513,696,27971437,0,1,1000,144,0,3
3609,1804,3608,696,513,269028563,1000,1,1000,144,0,2
3610,1805,3611,87,697,10584336,1,19,1000,40,0,3
3611,1805,3610,697,87,289415664,1000,1,1,144,0,1
3612,1806,3613,655,58,8690232,1000,1,1000,144,0,0
3613,1806,3612,58,655,91309768,1000,1,1000,144,0,0
3614,1807,3615,54,698,9873170,1000,1,1000,144,0,0
3615,1807,3614,698,54,329767830,198,100,1000,30,0,0
3616,1808,3617,325,533,15004512,1,1,1000,14,0,2
3617,1808,3616,533,325,584995488,1000,1,0,144,0,1
3618,1809,3619,27,673,37695142,1000,1,1000,144,0,0
3619,1809,3618,673,27,962304858,1000,1,1000,144,0,0
3620,1810,3621,673,40,61900728,1000,1,1000,144,0,0
3621,1810,3620,40,673,938099272,1000,1900,1000,144,0,0
3622,1811,3623,87,673,74919536,1,19,1000,40,0,1
3623,1811,3622,673,87,925080464,1000,1,1,144,0,0
3624,1812,3625,698,177,86927170,198,100,1,30,0,0
3625,1812,3624,177,698,4913072830,0,0,1000,144,0,0
3626,1813,3627,101,673,63001581,1000,1,1000,144,0,0
3627,1813,3626,673,101,936998419,1000,1,1000,144,0,0
3628,1814,3629,673,282,71557636,1000,1,1000,144,0,1
3629,1814,3628,282,673,928442364,1000,400,1000,144,0,0
3630,1815,3631,673,139,14017760,1000,1,1000,144,0,0
3631,1815,3630,139,673,582249240,489,1000,1000,144,0,0
3632,1816,3633,673,354,80023790,1000,1,1000,144,0,0
3633,1816,3632,354,673,919976210,1,1,1000,144,0,0
3634,1817,3635,673,252,10874068,1000,1,1000,144,0,0
3635,1817,3634,252,673,989125932,0,10,1000,144,0,0
3636,1818,3637,698,2,13321244,198,100,1000,30,0,1
3637,1818,3636,2,698,293073756,0,1000,1000,18,0,1
3638,1819,3639,458,673,79500390,0,1,1000,144,0,0
3639,1819,3638,673,458,920499610,1000,1,1000,144,0,0
3640,1820,3641,139,482,4775250,489,1000,1000,144,0,0
3641,1820,3640,482,139,95224750,1000,1,1000,144,0,0
3642,1821,3643,513,699,115478670,0,1,1000,144,0,1
3643,1821,3642,699,513,4884521330,1000,1,1000,144,0,0
3644,1822,3645,95,698,34175216,1000,1,1000,144,0,0
3645,1822,3644,698,95,465824784,198,100,1000,30,0,0
3646,1823,3647,482,348,4707724,1000,1,1000,144,0,0
3647,1823,3646,348,482,95292276,1,1,1000,144,0,0
3648,1824,3649,354,700,18001233,1,1,1000,144,0,0
3649,1824,3648,700,354,181998767,1000,1,1000,144,0,2
3650,1825,3651,410,562,1487929435,199,199,1000,40,0,1
3651,1825,3650,562,410,15283951565,1000,1,1000,144,0,1
3652,1826,3653,701,345,26891164,1000,1,1000,144,0,0
3653,1826,3652,345,701,673108836,1,1,1000,144,0,0
3654,1827,3655,701,347,54397712,1000,1,1000,144,0,0
3655,1827,3654,347,701,644480288,1,1,1000,144,0,0
3656,1828,3657,344,702,9162258,1,1,1000,144,0,0
3657,1828,3656,702,344,367844742,1000,1,1000,144,0,0
3658,1829,3659,58,703,93498990,1000,1,1000,144,0,1
3659,1829,3658,703,58,906501010,1000,1,1000,144,0,0
3660,1830,3661,27,703,60788749,1000,1,1000,144,0,0
3661,1830,3660,703,27,939211251,1000,1,1000,144,0,0
3662,1831,3663,359,703,69096524,1,1,1000,144,0,0
3663,1831,3662,703,359,930572476,1000,1,1000,144,0,0
3664,1832,3665,46,703,24785906,1000,1,1000,144,0,1
3665,1832,3664,703,46,574883094,1000,1,1000,144,0,0
3666,1833,3667,692,4,5666897,1000,1,1000,144,0,0
3667,1833,3666,4,692,52169103,1000,1,1000,144,0,0
3668,1834,3669,468,704,160895,1000,1,1000,144,0,0
3669,1834,3668,704,468,19839105,1000,1,1000,144,0,1
3670,1835,3671,704,513,246371,1000,1,1000,144,0,2
3671,1835,3670,513,704,19753629,0,1,1000,144,0,0
3672,1836,3673,276,660,4408811,92,7,1000,42,0,0
3673,1836,3672,660,276,495591189,4950,495,1000,40,0,0
3674,1837,3675,673,344,82117215,1000,1,1000,144,0,0
3675,1837,3674,344,673,916481785,1,1,1000,144,0,0
3676,1838,3677,705,332,1934407,1000,1,1000,144,0,1
3677,1838,3676,332,705,78065593,1,1,1000,144,0,2
3678,1839,3679,371,202,18966058,1000,1,0,34,0,0
3679,1839,3678,202,371,481033942,0,1,0,34,0,0
3680,1840,3681,49,2,59204081,100,100,1000,144,0,1
3681,1840,3680,2,49,740795919,0,1000,1000,18,0,2
3682,1841,3683,660,77,41806169,5000,500,1000,40,0,0
3683,1841,3682,77,660,458193831,1000,1700,1000,30,0,0
3684,1842,3685,130,615,106856535,1,1,1000,40,0,0
3685,1842,3684,615,130,1893143465,1000,1,1000,144,0,0
3686,1843,3687,685,513,40241409,1000,1,1000,144,0,1
3687,1843,3686,513,685,459758591,0,1,1000,144,0,2
3688,1844,3689,54,575,13274172,1000,1,1000,144,0,0
3689,1844,3688,575,54,286725828,1000,1,1000,144,0,0
3690,1845,3691,76,660,9905595,1000,1,1000,144,0,0
3691,1845,3690,660,76,240094405,2348,235,1000,40,0,0
3692,1846,3693,359,700,188290916,1,1,1000,144,0,0
3693,1846,3692,700,359,2261709084,1000,1,1000,144,0,0
3694,1847,3695,54,519,35642889,1000,1,1000,144,0,0
3695,1847,3694,519,54,362231111,1000,1,1000,144,0,1
3696,1848,3697,46,552,14873012,1000,1,1000,144,0,0
3697,1848,3696,552,46,339506988,1000,1,1000,144,0,0
3698,1849,3699,552,332,68259347,1000,1,1000,144,0,0
3699,1849,3698,332,552,741455653,1,1,1000,144,0,0
3700,1850,3701,46,655,457272,1000,1,1000,144,0,1
3701,1850,3700,655,46,99542728,1000,1,1000,144,0,0
3702,1851,3703,87,700,309782188,1,19,1000,40,0,2
3703,1851,3702,700,87,3190217812,1000,1,1,144,0,0
3704,1852,3705,706,346,35209693,1000,1,1000,144,0,1
3705,1852,3704,346,706,364790307,1,1,1000,144,0,0
3706,1853,3707,655,332,2642633,1000,1,1000,144,0,2
3707,1853,3706,332,655,97357367,1,1,1000,144,0,0
3708,1854,3709,707,513,40409754,1000,1,1000,144,0,1
3709,1854,3708,513,707,459590246,0,1,1000,144,0,0
3710,1855,3711,87,397,13188432,1,19,1000,40,0,0
3711,1855,3710,397,87,164723568,1000,1,1,144,0,1
3712,1856,3713,410,700,63670061,199,199,1000,40,0,0
3713,1856,3712,700,410,1936329939,1000,1,1000,144,0,2
3714,1857,3715,334,700,86785219,1,1,1000,144,0,1
3715,1857,3714,700,334,1258214781,1000,1,1000,144,0,0
3716,1858,3717,87,385,4839480,1,19,0,40,0,0
3717,1858,3716,385,87,295160520,1000,10,1,34,0,0
3718,1859,3719,281,400,66178473,0,100,1000,24,0,0
3719,1859,3718,400,281,933821527,1000,2000,1000,144,0,0
3720,1860,3721,655,347,8412943,1000,1,1000,144,0,0
3721,1860,3720,347,655,91587057,1,1,1000,144,0,0
3722,1861,3723,58,281,49431396,1000,1,1000,144,0,0
3723,1861,3722,281,58,850568604,0,100,1000,24,0,1
3724,1862,3725,707,354,108153483,1000,1,1000,144,0,0
3725,1862,3724,354,707,1341330517,1,1,1000,144,0,0
3726,1863,3727,54,708,27948835,1000,1,1000,144,0,0
3727,1863,3726,708,54,319520165,1000,1,1000,144,0,0
3728,1864,3729,700,332,49605684,1000,1,1000,144,0,0
3729,1864,3728,332,700,1950394316,1,1,1000,144,0,0
3730,1865,3731,346,700,10232773,1,1,1000,144,0,1
3731,1865,3730,700,346,486005227,1000,1,1000,144,0,0
3732,1866,3733,709,8,20197969,1000,2,1000,144,0,0
3733,1866,3732,8,709,262880031,200,1,1000,40,0,2
3734,1867,3735,710,513,48791174,1000,100,1000,144,0,2
3735,1867,3734,513,710,651208826,0,1,1,144,0,2
3736,1868,3737,711,400,2862769,1000,100,1000,144,0,1
3737,1868,3736,400,711,97137231,1000,2000,1,144,0,0
3738,1869,3739,513,251,11357913,0,1,1000,144,0,0
3739,1869,3738,251,513,116067087,1000,1,1000,144,0,0
3740,1870,3741,49,673,56114631,100,100,1000,144,0,0
3741,1870,3740,673,49,573693369,1000,1,1000,144,0,0
3742,1871,3743,334,657,16422388,1,1,1000,144,0,0
3743,1871,3742,657,334,483577612,1000,1,1000,144,0,0
3744,1872,3745,513,712,37975127,0,1,1000,144,0,2
3745,1872,3744,712,513,462024873,1000,1,1000,144,0,1
3746,1873,3747,2,700,3440477,0,0,1000,18,0,4
3747,1873,3746,700,2,320543523,1000,1,1000,144,0,0
3748,1874,3749,713,340,1177108369,1000,1,1000,144,0,3
3749,1874,3748,340,713,15600106631,1,1,1000,144,0,2
3750,1875,3751,501,334,74010634,1000,1,1000,144,0,0
3751,1875,3750,334,501,725989366,1,1,1000,144,0,0
3752,1876,3753,54,453,658102,1000,1,1000,144,0,0
3753,1876,3752,453,54,19341898,1000,1,1000,144,0,0
3754,1877,3755,177,714,9250365,1000,100,1000,144,0,0
3755,1877,3754,714,177,90749635,1000,1,1,144,0,0
3756,1878,3757,707,513,20334690,1000,1,1000,144,0,0
3757,1878,3756,513,707,479665310,0,1,1000,144,0,0
3758,1879,3759,370,513,98816647,1000,1,1000,144,0,0
3759,1879,3758,513,370,901183353,0,1,1000,144,0,0
